entity_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
702,0.14797059,-0.08233497,0.21212271,-0.12893918,-0.09521044,0.21237254,-0.24318375,0.093503356,-0.1437832,0.19612402,0.0039064493,0.06811667,-0.016920049,0.1845394,0.17272949,-0.018432392,0.2358391,-0.063399956,0.17780057,0.114281334,0.19344315,-0.16071801,-0.1452138,0.1342614,-0.09099809,-0.088452466,0.15727006,0.13256118,-0.058216624,-0.02059505,0.029094774,0.24942204,-0.0986114,0.008791855,0.111092776,0.036114022,-0.05718029,0.11556623,0.09485481,-0.09937696,0.019517628,0.175409,-0.13242061,-0.03947616,-0.11152508,0.14545138,0.1904433,-0.06869056,0.1363806,-0.19609009,-0.10292374,0.13564469,-0.092669435,0.10507798,-0.0814431,0.05062491,-0.085523844,0.065545894,-0.087319665,-0.12365979,-0.029929416,0.010836827,0.15667994,0.1266983
801,-0.08083581,-0.018232016,0.10385577,-0.0965412,0.15128012,-0.06813368,0.0038470603,0.1364615,-0.23126885,0.07115085,0.08120357,0.119995825,-0.15217668,0.1318454,-0.08427642,-0.090131596,-0.07080403,0.119700246,-0.12349388,0.24708904,0.21046825,0.015878955,-0.21362178,-0.13933963,0.11833079,0.13330188,0.11461293,-0.0064236918,0.17093588,-0.09479516,0.13384955,-0.038585,-0.07428239,-0.13801564,-0.06736738,-0.03714913,0.11375261,-0.071429625,0.12976927,-0.2032048,-0.12970856,0.19797498,0.041081626,0.11840633,0.13143337,-0.19647774,0.17731018,-0.12719566,0.11363153,0.030119555,-0.22165363,0.21214423,0.13569808,-0.09172957,0.12842184,0.14770177,-0.016334709,-0.041308727,0.120631486,-0.03659996,-0.11712229,0.10841715,-0.046889596,-0.13128294
802,-0.14929797,-0.008521276,0.077003345,-0.11364923,0.15562129,-0.05872508,-0.031819545,0.12432618,-0.15078749,0.041252308,0.122675166,0.13291112,-0.183872,0.029576002,-0.14201735,-0.1493021,-0.06483223,0.13387118,-0.12197017,0.21825323,0.1768927,0.055898592,-0.16579114,-0.10057954,0.16881606,0.14668924,0.06639111,-0.05667141,0.1726932,-0.12309569,0.16605708,-0.11687575,-0.09385202,-0.13774587,-0.13006066,-0.014157775,0.101187006,-0.06954864,0.12015969,-0.22080182,-0.14858522,0.2098408,0.115840375,0.056949724,0.12484735,-0.18361509,0.14050974,-0.1478376,0.12066846,0.06413669,-0.19327988,0.19028874,0.111741915,-0.14972265,0.10696846,0.1569584,-0.008385679,-0.07609058,0.13853388,-0.014817612,-0.119304806,0.1477447,-0.049449045,-0.14436682
803,-0.14235625,-0.06384475,0.1151919,-0.101952225,0.09573135,-0.047138255,-0.046955574,0.13459519,-0.15568274,0.08327208,0.12385343,0.16562653,-0.18170442,0.105546944,-0.123882376,-0.14250125,-0.046987303,0.115349315,-0.14409098,0.2251545,0.21712855,0.053036086,-0.16408381,-0.077283934,0.13557279,0.13654293,0.08647729,-0.012569432,0.114087656,-0.13113736,0.16668881,-0.105920084,-0.105414055,-0.15496592,-0.13897003,-0.032548305,0.05347667,-0.06547135,0.14554304,-0.19816087,-0.12138579,0.21219644,0.11748226,0.08140086,0.086681046,-0.16962495,0.14586304,-0.18358952,0.15517747,0.054841366,-0.20420638,0.22363673,0.07826213,-0.11179198,0.071471065,0.15058213,-0.0109559875,-0.07226219,0.09556955,-0.0338606,-0.14826004,0.15021542,-0.07182014,-0.14058182
804,-0.12901644,-0.0097921835,0.09975774,-0.103163935,0.15642473,-0.062375072,-0.02283538,0.110334575,-0.1802959,0.054488365,0.08804106,0.12579724,-0.15778053,0.07826311,-0.12619776,-0.11714138,-0.06017008,0.15105361,-0.14548402,0.23811474,0.20699392,0.054678768,-0.17113565,-0.118359335,0.1415701,0.16921556,0.0801759,-0.02170755,0.17233121,-0.101254284,0.14408301,-0.091847874,-0.071360454,-0.12623088,-0.117455795,-0.002662335,0.11036546,-0.09166222,0.120265305,-0.20918435,-0.13034886,0.21623346,0.09572706,0.05728364,0.12737316,-0.20637858,0.14287119,-0.13630354,0.11055333,0.06804536,-0.21523109,0.20960422,0.12969537,-0.122781225,0.11805039,0.1708711,0.0038660585,-0.06171506,0.13749911,-0.008244807,-0.122286074,0.11640428,-0.066613235,-0.15422246
805,-0.13297863,-0.029582633,0.08378018,-0.11944767,0.16086191,-0.054123707,-0.030973427,0.077825256,-0.15772362,0.024884727,0.091915116,0.12639748,-0.17472902,0.08880783,-0.13000105,-0.122616395,-0.04948401,0.14280109,-0.13408199,0.22487056,0.20052154,0.0668046,-0.14506651,-0.12506245,0.15183674,0.1554428,0.07853294,-0.039018538,0.15438884,-0.10999074,0.13124703,-0.105412215,-0.06809558,-0.116773255,-0.14064474,-0.028746685,0.10325631,-0.07477507,0.118443266,-0.20981817,-0.1538696,0.22233091,0.13029613,0.04750322,0.13575864,-0.18982522,0.13542977,-0.14827263,0.12778237,0.08966482,-0.19184226,0.22432296,0.111104645,-0.13138834,0.11269416,0.16315298,-0.0117640495,-0.03387835,0.15043624,-0.036870282,-0.12413957,0.12519048,-0.056073174,-0.1340394
806,-0.12984285,-0.019913306,0.087056756,-0.12251484,0.15703377,-0.053200133,-0.02642358,0.1052042,-0.18473122,0.056795284,0.09282616,0.11817354,-0.18037504,0.07659554,-0.11855863,-0.128586,-0.05314641,0.13866103,-0.11773882,0.24004272,0.19948499,0.041948386,-0.17359349,-0.12289768,0.16337608,0.15153024,0.08999296,-0.041643497,0.17086491,-0.10221327,0.14151812,-0.07257435,-0.088109754,-0.12447589,-0.11481948,-0.015269546,0.11106393,-0.0762609,0.1202883,-0.23778594,-0.14489092,0.21299957,0.09306573,0.054415125,0.13626051,-0.1907774,0.16891187,-0.14434823,0.13365667,0.061416626,-0.19942108,0.20933245,0.115391426,-0.146533,0.11474533,0.16284175,-0.0067446004,-0.05057472,0.14135669,-0.024310969,-0.11651033,0.12773475,-0.041429326,-0.13068332
807,-0.09308607,0.001466542,0.10912333,-0.18155193,0.19291775,0.01917621,-0.11664779,0.013827143,-0.13292025,0.06688387,0.06035052,0.050145864,-0.08007472,0.054403186,-0.10871782,-0.09483844,0.0018755319,0.16706379,-0.07143109,0.21936612,0.19322208,0.04125262,-0.17577657,-0.1285048,0.16480641,0.1421701,0.1194615,-0.00782697,0.1984624,-0.089937195,0.104683794,-0.091055445,-0.064917356,-0.03298479,-0.14566468,0.01698401,0.1297778,0.031479318,0.048652332,-0.20597878,-0.174933,0.23272134,0.10211578,-0.058801666,0.14537656,-0.13743237,0.17366436,-0.09629932,0.08917396,0.06353814,-0.1732171,0.19862084,0.07566062,-0.14058061,0.09273656,0.20701802,-0.08959164,0.052971613,0.1832246,-0.09828392,-0.057936177,0.10129233,0.020190617,-0.04386807
901,0.059627313,-0.14456381,0.1409296,-0.058839474,-0.14861727,0.15789405,-0.15677412,0.15609014,-0.12829043,0.13120516,0.091552064,0.1629469,-0.17111269,0.2152332,0.13834456,-0.11770353,0.197195,-0.14714299,0.14681299,0.06945628,0.18400332,-0.13393947,-0.11070135,0.18485886,-0.0801169,-0.13545302,0.07563677,0.10316477,-0.13699737,-0.071017936,0.09088527,0.21734965,-0.1728334,-0.13830346,0.11010616,-0.057221506,-0.12284464,0.062720366,0.17894179,-0.09336559,0.05933192,0.13018385,-0.104463205,0.12747958,-0.16551211,0.14747006,0.11607775,-0.18016636,0.20503458,-0.17106973,-0.09658893,0.09323064,-0.11716737,0.11519389,-0.107085854,-0.06459064,-0.048188474,-0.04056289,-0.14007907,-0.062534936,-0.12897438,0.109415844,0.07056748,0.055635832
902,0.08316651,-0.15282458,0.18510546,-0.08085565,-0.16167901,0.13786323,-0.17967765,0.14290625,-0.085660905,0.1362049,0.11402128,0.17399657,-0.18019487,0.21092987,0.13929674,-0.1321546,0.19427444,-0.13304454,0.11113538,0.046895314,0.17616571,-0.1350682,-0.0912284,0.18959583,-0.0955042,-0.1158092,0.06777631,0.11792303,-0.1379978,-0.08738172,0.045114104,0.21204934,-0.14834855,-0.1567052,0.06882277,-0.060891602,-0.1185572,0.07034789,0.16269298,-0.06544795,0.061303742,0.11954603,-0.07135187,0.124858454,-0.17050746,0.14111476,0.08945144,-0.18482767,0.1908637,-0.14771846,-0.080964744,0.10611652,-0.13720396,0.11672325,-0.1320154,-0.05991208,-0.045979504,-0.047816984,-0.10001028,-0.07226314,-0.12929046,0.11734321,0.05486537,0.06371668
1001,0.19636878,0.11003359,0.1412993,0.052662563,0.0882454,-0.10127352,0.13965668,0.098947726,-0.22740845,0.13848096,-0.120664425,-0.0929032,0.10045981,0.09906029,0.1665195,0.15712115,-0.06807122,0.121810585,-0.11140812,0.07030231,0.05739147,-0.14405921,-0.16816635,-0.14937492,-0.14049955,0.14355057,0.11929317,0.12779112,0.15933926,0.13339488,-0.13458534,0.18522185,0.1264355,-0.05089002,0.17026739,0.11661018,0.1640544,-0.15657464,-0.09677275,0.09604103,0.12811735,-0.043333407,-0.19396767,0.15913896,0.09422268,-0.17137846,0.09990421,0.13517658,-0.112324856,-0.16143659,-0.14338608,0.020003503,0.21497963,0.119084045,0.13112795,0.03281269,0.11853376,-0.09510329,0.043958172,0.15357605,0.12188549,-0.14369711,-0.07930897,-0.12273982
1002,0.17112063,0.05661377,0.1815668,0.041801263,0.080754586,-0.010157771,0.030821733,0.042479757,-0.16180143,0.1864017,-0.164288,-0.13615973,0.14036043,0.07398908,0.1927529,0.16564125,0.012023955,0.18455845,-0.09893323,0.06887183,0.105331965,-0.15503131,-0.12612706,-0.15830033,-0.13092218,0.1883945,0.1583442,0.14422488,0.15771608,0.17128044,-0.15144035,0.15531436,0.110657856,-0.010141959,0.12115273,0.20504041,0.18727654,-0.1344576,-0.1532562,0.092529,0.121147886,0.017413322,-0.14074273,0.010058358,0.11671798,-0.15133178,0.072472416,0.11530751,-0.054258693,-0.18515778,-0.16986987,0.019152807,0.15559468,0.09449607,0.071710885,0.11824339,0.11230331,-0.055495016,0.037067123,0.13583526,0.16373335,-0.15788335,-0.058190852,-0.08977326
1003,0.1227421,0.037928175,0.18139295,0.05282814,0.07757039,0.021302072,0.004594168,0.052849308,-0.14578243,0.19884588,-0.1742143,-0.13288823,0.1261,0.06072023,0.18790928,0.14739762,0.032648433,0.19873469,-0.09569663,0.08065671,0.13838762,-0.16311713,-0.1281451,-0.13818446,-0.118533,0.2084729,0.15075548,0.16269064,0.15129468,0.18367164,-0.12265812,0.14658363,0.07068609,-0.027794193,0.11249825,0.22154802,0.18235494,-0.14523199,-0.15111126,0.0762539,0.13825813,0.050706197,-0.14438131,0.008260712,0.092283055,-0.16063602,0.07719098,0.09074796,-0.029822439,-0.2035057,-0.20431834,-0.006683663,0.14367855,0.08456129,0.063312605,0.14207359,0.119076125,-0.09378618,0.00890305,0.15523018,0.15129632,-0.14143413,-0.06866606,-0.12705286
1004,0.148615,0.024406884,0.1391521,0.053513594,0.0017877228,-0.076663844,0.09359284,0.07324508,-0.096693546,0.21405485,-0.116132244,-0.110207856,0.11203626,-0.007515843,0.22957781,0.17068288,-0.06393292,0.2208861,-0.13910642,0.04151921,0.036700644,-0.1719635,-0.07159551,-0.18008497,-0.08456417,0.21990383,0.18386602,0.057814777,0.16226326,0.13837296,-0.11535394,0.112170875,0.058139324,-0.06441792,0.09191162,0.22210926,0.18253446,-0.17458253,-0.18131101,0.06654869,0.13827856,-0.07421277,-0.1143368,-0.036604043,0.18505317,-0.12769125,0.06262685,0.04605699,0.0073451987,-0.2469323,-0.12501308,-0.00983725,0.07642277,0.00991558,-0.009412665,0.13295306,0.17937255,-0.07372016,0.047597088,0.17989206,0.1719845,-0.109763406,-0.08600619,-0.040586416
1005,0.16904639,0.10330047,0.18261088,0.034123905,0.072884455,-0.05019659,0.042961564,0.09651373,-0.1752985,0.1990196,-0.10076861,-0.09454525,0.09819417,0.025722682,0.1647319,0.101329565,-0.020455798,0.18120147,-0.11132501,0.10360722,0.080782086,-0.16015635,-0.14654735,-0.11490592,-0.09928749,0.19275282,0.13516298,0.12544504,0.1918567,0.13267706,-0.12494945,0.15202537,0.098019265,-0.0530795,0.13503811,0.1966595,0.18481655,-0.14695701,-0.116317235,0.06668007,0.13103613,0.008686993,-0.17236705,0.044151485,0.08527715,-0.17524227,0.109951615,0.107327364,-0.07409068,-0.20953405,-0.164138,0.038039897,0.16883214,0.06584618,0.07868406,0.09899137,0.1238706,-0.110716335,0.053838402,0.16175205,0.13441803,-0.13041443,-0.064721726,-0.1091317
1006,0.23657796,0.02152586,0.20387918,-0.14796104,0.07565529,0.1557142,-0.17500839,-0.0122108655,-0.18731448,0.15793048,-0.08291212,-0.06852153,0.10517479,0.18107395,0.18900862,0.083892375,0.17973475,0.047663197,0.14431143,0.07618752,0.15315008,-0.15794118,-0.19607003,-0.033739045,-0.10073673,0.001347203,0.17166995,0.15635866,0.07938765,0.05719028,-0.093934394,0.25213403,0.02530673,0.07694298,0.114612736,0.080067135,0.08670801,0.12003651,-0.056991458,-0.0030049572,-0.046373103,0.13005786,-0.14219281,-0.031046677,0.021577278,0.06899681,0.16201943,0.07843238,-0.0074009644,-0.1455199,-0.10381842,0.1070235,0.032858446,0.11190146,0.026356343,0.08908782,-0.11011614,0.12973903,0.05587387,-0.12978633,0.1018391,-0.068565615,0.14899752,0.11111814
1007,0.19857205,0.09910554,0.13961068,-0.095993266,0.17924936,0.15710586,-0.13052405,-0.079438545,-0.19208656,0.09627977,-0.20191814,-0.16084658,0.09767475,0.10663372,0.14709872,0.15961578,0.18163796,0.04523703,0.14116651,0.061902475,0.08098033,-0.14852087,-0.21780373,-0.06651426,-0.09288141,0.027956767,0.10525807,0.11614242,0.09617795,0.18369016,-0.18228368,0.21214172,0.1347035,0.15244724,0.14510517,0.13627146,0.18374404,0.0033206167,-0.10637722,-0.04072692,-0.004588823,0.1369865,-0.1319452,-0.0682563,0.035977677,-0.051179487,0.14714858,0.2057661,-0.07649371,-0.10195319,-0.062468667,0.05372628,0.1495474,0.076087385,0.13157706,0.04699607,-0.029805694,0.08823334,0.04911813,-0.01621226,0.18450713,-0.1874995,0.12490119,0.030794177
1008,0.18908,0.08756284,0.17843422,-0.103393234,0.1548017,0.1778133,-0.17508323,-0.05756159,-0.20578294,0.14904733,-0.19072954,-0.12148864,0.101704255,0.104238756,0.16197598,0.14675471,0.20110211,0.08507668,0.09684916,0.09713774,0.13040802,-0.15741602,-0.20972517,-0.037733994,-0.10012913,0.07557906,0.09906916,0.1512348,0.10355789,0.17891254,-0.15051016,0.21484455,0.11004652,0.123862356,0.13396588,0.18928076,0.1677118,-0.02374595,-0.10276881,-0.03161724,0.030540075,0.18760756,-0.13977343,-0.098722205,0.013454283,-0.0722368,0.15452896,0.17433736,-0.06184118,-0.13902658,-0.10994384,0.085538484,0.15165633,0.088638596,0.101955965,0.10224267,-0.0065133576,0.055364847,0.041409545,0.01520022,0.15455227,-0.17048447,0.08861872,0.00029916875
1009,0.0870466,0.11773931,0.18613866,-0.16004728,0.21414746,0.1957188,-0.20460352,-0.12402432,-0.06281676,0.06662831,-0.12917808,-0.17113799,0.19649425,0.040027555,0.05176765,0.08640078,0.18683039,0.16518208,0.11145619,0.02022143,0.16784589,-0.039410766,-0.055891503,-0.015997274,-0.013027837,0.113622054,0.06585242,0.17624249,0.1764501,0.096432395,-0.023211166,0.07872124,0.029465197,0.15136586,-0.01612244,0.217674,0.054870892,0.1446625,-0.20871283,0.089121826,-0.08068208,0.21115586,-0.022403708,-0.15630409,0.010996014,0.06700971,0.03878201,0.18581428,-0.1558124,-0.011704691,-0.15073548,0.021700474,0.13857383,0.051969387,0.11159356,0.19041187,-0.12294745,0.08322046,0.1178555,-0.075110614,0.20031287,-0.061095323,0.09126256,-0.04223854
1010,0.21875313,0.077933855,0.18773064,-0.09921911,0.16120565,0.10907629,-0.12252245,-0.074731335,-0.19607992,0.12990062,-0.16977349,-0.12509008,0.1957514,0.16407885,0.15303132,0.17843905,0.11894665,0.13933945,0.015195169,0.077973574,0.1543343,-0.09567264,-0.15356039,-0.13583931,-0.115578115,0.097571805,0.15972531,0.17788629,0.14958593,0.11002427,-0.1293404,0.18061754,0.120526366,0.13323943,0.07033376,0.124654755,0.13059482,0.043005023,-0.12348955,0.07674793,-0.03154207,0.13110895,-0.11309255,-0.053635955,0.09747213,-0.036666024,0.119433,0.1588529,-0.10646195,-0.066184394,-0.131416,0.10226323,0.14366922,0.12897196,0.1041224,0.14717346,-0.06350106,0.11795444,0.09968611,-0.06306524,0.13998319,-0.15199615,0.058924276,0.021735601
1011,0.14453517,0.09063704,0.17406288,-0.1704878,0.22932029,0.09204901,-0.13827612,-0.0985781,-0.19318885,0.11266039,-0.13359883,-0.11828822,0.1728408,0.14188491,0.062511325,0.13693763,0.09108307,0.17138776,0.007497291,0.12860356,0.16703643,-0.045887966,-0.18903819,-0.17147599,-0.031771157,0.12643461,0.16438785,0.13559191,0.2049472,0.070505135,-0.08927993,0.110456586,0.099533595,0.14416574,0.0020776712,0.112300925,0.18878056,0.06980293,-0.10667475,-0.015018528,-0.12233012,0.17079207,-0.0403742,-0.103852935,0.15211065,-0.0830649,0.15646772,0.1262325,-0.07770668,-0.0014818454,-0.14318322,0.139784,0.146346,0.048155133,0.13232289,0.18806492,-0.10829889,0.17294273,0.17151506,-0.111966856,0.112430125,-0.10264414,0.08790834,0.029103998
1012,0.15274373,0.09046704,0.17241141,-0.17053992,0.21521398,0.1314179,-0.18365927,-0.097255446,-0.16113688,0.13066995,-0.12930222,-0.13985768,0.15168263,0.07265025,0.08800388,0.100261554,0.13248305,0.1662433,0.064369276,0.10872935,0.13668287,-0.08220332,-0.18657772,-0.13006175,-0.01097581,0.11406844,0.15763596,0.11359007,0.19598272,0.08826859,-0.0976896,0.119369686,0.08362975,0.14413492,0.022121623,0.15875795,0.19181539,0.07942304,-0.13312471,-0.033834487,-0.10492106,0.16504656,-0.049727563,-0.15584847,0.12780422,-0.04051628,0.15747036,0.13573976,-0.061402913,-0.056558244,-0.11845498,0.11171495,0.11202772,0.011275526,0.09581367,0.18328509,-0.09334351,0.14764388,0.152865,-0.09310034,0.15049675,-0.09683692,0.12205899,0.056176007
1013,0.19672032,0.11795215,0.173872,0.042375647,0.06911234,-0.04313678,0.06250906,0.10205267,-0.21753748,0.17953819,-0.10207185,-0.06927424,0.093748815,0.054059327,0.17910337,0.12442148,-0.012874684,0.13744573,-0.098217726,0.08341452,0.07042268,-0.16651163,-0.17713742,-0.104830086,-0.12558495,0.1562156,0.11379125,0.1319968,0.16358651,0.12589747,-0.117894545,0.19787693,0.107076764,-0.051718414,0.166688,0.17047608,0.15634923,-0.13685814,-0.096211754,0.074713156,0.14089057,0.004627083,-0.19451354,0.10371707,0.06369714,-0.15547083,0.11509585,0.12710792,-0.09750118,-0.2067883,-0.15185301,0.028403694,0.19033323,0.097446464,0.09720995,0.041585326,0.11610463,-0.11808836,0.034140084,0.16196221,0.11850887,-0.12699617,-0.06114142,-0.11217243
1014,0.1296481,0.06865749,0.20527838,0.016638344,0.07883687,0.02846786,-0.04558469,0.06042087,-0.12938659,0.22271547,-0.13576779,-0.11982166,0.10149888,-0.0045198463,0.17296003,0.08936284,0.050745834,0.2082786,-0.07977763,0.10454284,0.12282696,-0.17988639,-0.13403097,-0.10430079,-0.08157234,0.2123004,0.14357045,0.13911413,0.18914826,0.16528274,-0.118669204,0.13946375,0.06880868,-0.027785191,0.10943232,0.25705826,0.19782425,-0.13597444,-0.14447172,0.038476024,0.13307023,0.07142947,-0.14251721,-0.050038487,0.074920096,-0.16427454,0.10599515,0.096637025,-0.03149918,-0.22946262,-0.1932523,0.018126262,0.13425201,0.037411254,0.053750068,0.14492019,0.11889504,-0.10836932,0.035783783,0.16159359,0.1509183,-0.13042271,-0.041741613,-0.1049236
1015,0.17985089,0.011289486,0.21370322,-0.13216288,0.043158475,0.2283309,-0.24362081,0.016756289,-0.17688411,0.19513297,-0.1074496,-0.05465853,0.028378323,0.1090041,0.18916312,0.05164839,0.25782606,0.02126167,0.1797478,0.109889485,0.15858507,-0.19414985,-0.20114058,0.061623737,-0.08148012,-0.001125339,0.14833502,0.1312657,0.03400892,0.09957807,-0.07348592,0.26550993,-0.000114127295,0.07791544,0.14039424,0.16116512,0.079265416,0.047577485,-0.023273274,-0.10566204,0.034682803,0.19631727,-0.14308774,-0.11762239,-0.0499271,0.05098918,0.19773924,0.06934521,0.055227205,-0.20816295,-0.1072855,0.10193726,0.018335486,0.06498493,0.0042782235,0.07843875,-0.032497257,0.048528697,-0.026215538,-0.038101573,0.09867404,-0.09161161,0.1527123,0.08341555
1101,0.047444694,0.048988324,0.044747446,0.19859844,-0.115792714,-0.13086309,0.19039015,0.14253926,-0.1542611,-0.053076997,-0.030848213,0.18609475,0.07704755,0.12187831,-0.09329091,0.107017376,-0.10941401,-0.12743068,-0.2499369,0.048574023,0.027990017,0.12445314,0.11928763,0.01599893,-0.18015935,-0.055828437,-0.14106381,0.11457456,-0.13961904,-0.012674667,0.08582976,-0.03235668,0.14655869,-0.058677457,0.114163846,0.007879646,-0.13945001,-0.14882591,0.20072657,0.18103634,0.15741438,-0.041220207,-0.044790067,0.19022463,-0.10885385,-0.13285896,-0.14308119,0.090771906,-0.121232845,0.11075061,-0.07434917,0.07799071,0.2212447,0.2059737,0.123754494,-0.15924211,0.11342793,-0.11449149,-0.17747523,0.14975363,-0.15715,-0.09177173,-0.2011592,-0.18946083
1102,0.032957252,0.08697364,0.0024222797,0.19043888,-0.1310862,-0.14601238,0.17126535,0.14579256,-0.12439188,-0.05238876,0.012128234,0.18478563,0.046340235,0.045798954,-0.11340431,0.042919204,-0.12036387,-0.12720154,-0.22085996,0.047623917,-0.02837779,0.112611204,0.1272859,0.06705879,-0.15301798,-0.054088548,-0.1737781,0.067109026,-0.12519696,-0.029760683,0.08261177,-0.049244586,0.13590199,-0.04666852,0.11828776,0.010263847,-0.12773302,-0.15648918,0.20456867,0.15812312,0.16782293,-0.06670797,-0.051415898,0.1510843,-0.1426675,-0.1372506,-0.13156152,0.10472781,-0.12625028,0.09053084,-0.028699301,0.07455688,0.20516501,0.17299414,0.10583266,-0.16912177,0.12858151,-0.1461619,-0.17062564,0.17100483,-0.15518917,-0.096893474,-0.18606587,-0.17394958
1103,-0.017926736,0.101880156,0.014125214,0.19807023,-0.1375137,-0.12349525,0.14695764,0.14297032,-0.1329863,-0.014218431,0.0006572001,0.18896574,0.04970809,0.02134759,-0.1561902,0.048242062,-0.10150605,-0.122087635,-0.22605681,0.10079219,-0.037688352,0.11318623,0.14343718,0.10791161,-0.14827171,-0.026956283,-0.1873041,0.079123035,-0.1204506,-0.014134383,0.10245916,-0.09166266,0.083672926,-0.04407179,0.121853165,0.067966014,-0.115929574,-0.1674535,0.23073512,0.11472197,0.17518234,0.0018990603,-0.07909629,0.12490913,-0.17127949,-0.17252794,-0.115708895,0.10697385,-0.105413646,0.08763999,-0.03633794,0.07335184,0.22485192,0.1321582,0.1479402,-0.15783426,0.1270517,-0.15415418,-0.1814045,0.16585283,-0.17846699,-0.1091334,-0.20374677,-0.19503647
1104,-0.040935628,0.12270053,0.00199087,0.18239245,-0.16098377,-0.14113913,0.1448232,0.15842566,-0.09460995,-0.0077207135,0.054167293,0.20261122,0.027848559,-0.047708366,-0.17424883,0.014341049,-0.121277764,-0.107113786,-0.22420926,0.099387154,-0.059070736,0.11627705,0.17458622,0.12627493,-0.11612989,-0.01723437,-0.21557908,0.034136284,-0.10418233,-0.051194806,0.13744621,-0.121120736,0.04283703,-0.06738316,0.100876234,0.092268564,-0.12825811,-0.16070248,0.22685502,0.09604621,0.17592749,-0.002035849,-0.06795102,0.089846924,-0.16254267,-0.15897858,-0.11353326,0.09218124,-0.1053275,0.071639426,-0.022900514,0.06729574,0.2136767,0.07785805,0.13828938,-0.15097596,0.1347426,-0.17856862,-0.17141408,0.1739126,-0.18286408,-0.06699169,-0.20902026,-0.18692975
1105,0.09099945,0.17324576,-0.09159499,0.14582334,-0.12909941,-0.19661905,0.1633645,0.062381856,-0.077485576,-0.107080266,0.092813276,0.15072156,0.10195186,0.030861512,-0.16557443,0.006822226,-0.17260633,-0.14849958,-0.14931485,0.025806822,-0.13442568,0.16658753,0.1633094,0.10666172,-0.1326091,-0.10920254,-0.19117253,0.010199973,-0.100755125,-0.10378864,0.03066662,-0.10427514,0.1616743,0.08862577,0.09496637,-0.121026985,-0.11683409,-0.019831391,0.22482939,0.18503301,0.05159994,-0.15265056,-0.049821313,0.085126154,-0.17552184,-0.08404368,-0.1179972,0.14813174,-0.18809253,0.16979651,0.09448016,0.1349317,0.15173563,0.17830342,0.08792516,-0.16712086,0.0005698969,0.0170324,-0.09916999,-8.1422506e-05,-0.15857369,-0.16423896,-0.11009468,-0.024375703
1106,0.02915378,0.08168137,0.0071683805,0.19040245,-0.1085493,-0.14265953,0.16855408,0.17633222,-0.11127689,-0.10696819,0.057290923,0.20778176,-0.012217723,-0.009905489,-0.13444391,0.048215307,-0.13093157,-0.17519197,-0.22285041,0.012758581,-0.030035606,0.14280616,0.13798575,0.016354324,-0.11567282,-0.10875524,-0.20126325,-0.05268643,-0.16608956,-0.073281735,0.1409462,-0.100009315,0.12241659,-0.09222401,0.098930135,0.09513426,-0.13161646,-0.11157225,0.2031709,0.1522343,0.14329518,-0.023066834,0.06864378,0.11779568,-0.0676007,-0.09557382,-0.1841379,0.10135294,-0.07909732,0.11482709,-0.03356408,0.07114126,0.20007129,0.08424115,0.10227189,-0.22341111,0.12238723,-0.14101122,-0.19830269,0.16313386,-0.13551697,-0.014462127,-0.18397549,-0.15596828
1107,0.14172593,0.13517529,0.096129,0.12325284,0.0035480922,-0.13372028,0.14083534,0.13587376,-0.18356179,0.103862315,-0.055364013,-0.0030897653,0.074408725,0.019581452,0.07167148,0.08258773,-0.09808699,0.06420137,-0.15889329,0.06611617,0.00809613,-0.071172565,-0.06236307,-0.03940011,-0.15109839,0.10936007,0.008892035,0.09204847,0.07864828,0.08493236,-0.07270063,0.092245616,0.13116056,-0.052693143,0.16686302,0.12260325,0.08515708,-0.18511596,0.003358681,0.12955633,0.17897673,-0.054800324,-0.14860575,0.13013248,-0.012228131,-0.19322985,0.023008937,0.14424995,-0.12204302,-0.10910584,-0.103484556,0.041607928,0.22744755,0.12596986,0.11622336,-0.0289716,0.15276024,-0.1499226,-0.037721775,0.19980377,0.036605347,-0.15178376,-0.1315826,-0.15745229
1110,-0.016609613,0.10056487,0.032729395,0.1954503,-0.14465725,-0.114073336,0.11922946,0.17109706,-0.14577526,0.002034265,0.026686031,0.20280069,0.016982112,-0.0050418354,-0.15591697,0.024158156,-0.08920369,-0.14282787,-0.21891806,0.1065863,-0.043320112,0.09891124,0.13792628,0.134303,-0.14070964,-0.03529814,-0.18924747,0.0631481,-0.13153394,-0.024855772,0.113580406,-0.09118727,0.06780552,-0.0621238,0.13230729,0.10433052,-0.11053897,-0.15434036,0.23361282,0.10260832,0.18173592,0.025182014,-0.06711778,0.11029713,-0.18753798,-0.17142285,-0.11790062,0.10846404,-0.07219367,0.06583205,-0.041985177,0.081922814,0.20001955,0.10226712,0.13981068,-0.17257126,0.12504467,-0.16137241,-0.1910903,0.16149577,-0.17451964,-0.093263276,-0.19997405,-0.1780226
